"","s27_7","s30_24","s34_24","s27_13","s27_23","s30_9","s34_9","s30_3","s30_7","s27_6","s34_7","s30_22","s27_24","s30_27","s34_3","s27_3","s34_25","s27_18","s30_18","s34_22","s27_8","s30_17","s34_20","s30_30","s30_20","s27_20","s34_30","s30_6","s34_6","s27_12","s30_12","s34_28","s27_2","s30_2","s34_2","s34_12","s27_1","s34_21","s34_19","s27_17","s34_13","s30_13","s27_9","s34_17","s30_11","s27_11","s34_11","s34_31","s27_21","s30_21","s30_14","s34_32","s30_4","s34_15","s30_1","s27_19","s30_28","s34_1","s34_27","s27_15","s30_15","s30_8","s34_8","s27_27","s34_34","s27_26","s30_23","s30_29","s34_23","s34_16","s30_26","s34_26","document","s30_10","s34_18","s34_10","s30_16","s27_25","s34_29","s27_10","s34_5","s27_5","s30_5","s27_4","s34_4","s30_25","s27_22","s27_14","s34_14","s30_19","s27_16","s34_33"
"s34_27",-0.00131260563060704,0.156166629237775,0.0251185013113602,0.00443581745097644,-0.0830959642231696,0.050031811905485,0.00773765101837473,0.048552048414196,-0.00873903184548745,0.00242527896128722,0.0324980020827807,0.029784959702242,0.156634951980049,0.0486515364044892,0.0430906407571744,-0.00628534719163546,-0.102255396455885,-0.115830624902234,-0.0652989329343773,-0.095263961160363,-0.0815812266716085,-0.11458703634371,-0.141179619200162,0.0341962660254438,-0.0204378352448962,-0.161982507607282,-0.0648729714577894,0.0337325452209212,0.028390439783022,-0.0884214002554722,-0.043179287397582,-0.0356396270225864,-0.0510450426388416,-0.0339270276664694,-0.05056243900839,-0.101862487694953,-0.00618805428148714,0.00269961313752449,0.108318276940677,-0.0567835535366921,0.0811495392041773,-0.0553249709881074,-0.0524127981746864,-0.0827560019057294,-0.0196231752989627,-0.0506782447546048,-0.03805746466993,-0.0667906422723808,-0.028572813101596,-0.0156100118694827,0.0340705723051027,0.0150875743517835,0.0164634772611345,0.337812631344004,0.0237134161370374,0.0478967500535957,-0.0408429945711763,-0.081552151579164,1,0.586873430474215,0.628102326678769,0.188750992526356,0.0795992445874384,0.320561442304211,0.0132987266143352,-0.0831058339242546,-0.120146011842064,-0.130141381607773,-0.179490259360712,0.0804696966027004,-0.142079847658669,-0.169848228016354,-0.0354039386163865,-0.0403771443218881,-0.0663308777170399,-0.0108097382726238,-0.108470089982203,-0.0597759426467364,-0.0767781210393998,-0.0410528921585823,-0.100178327082665,0.135793257861697,0.0807969648635569,0.035003769496313,0.10615758879382,-0.0462665584281309,0.0525981009468758,-0.0265765999584105,-0.00748522490394774,-0.0190668055704248,-0.00506175056236099,0.0867690454939515
"s27_15",-0.17544548101634,0.116141745252329,-0.0983328986512135,-0.0421831997063807,-0.0409372752448687,0.141674541996593,-0.0591162399363718,-0.123511084556968,-0.203188074733009,-0.190690910011174,-0.160254933204822,-0.0765348951545608,-0.06445396046475,-0.123637793593582,-0.109638258331302,-0.174347802607251,-0.160462920819561,-0.211484973393374,-0.107307475935686,-0.151819700672481,-0.0911160441159341,-0.0885903761604076,-0.109154026271026,-0.0314375933440204,-0.109457593909252,-0.145522067391655,-0.107459133348205,0.00507245668075945,0.0219899452703917,-0.195327428220088,-0.0939467467909098,0.0341829920713701,0.00784407451449359,0.0149882568506245,0.0220991885641402,0.00598283761839882,0.0510308595282552,0.0913276713075945,0.363659843113421,-0.0621429844901138,0.0933487908545484,-0.00269774909708911,0.119269535273909,0.0470128759375308,-0.0164496215863688,-0.0502161775574345,0.140237262355981,0.010208278665272,0.0328334527948338,0.0567163505062737,0.107619037488794,0.115448796562289,0.103190029409079,0.384854414751845,0.0096803032787308,0.0850614691579242,0.0264773279021262,0.0400003533933374,0.586873430474215,1,0.707836151605058,-0.0302137069186898,-0.0511068357979912,0.062552174965376,-0.0195253294966555,0.0874813647673799,0.00070672444862953,-0.0442934784744761,-0.020527471680552,0.270064285929195,-0.0338298661615385,-0.00880476563414829,0.0598823809652529,-0.0133568638069999,-0.0590514334501668,0.0753859411635389,-0.0347930079993304,0.00341964574581384,-0.022553598728194,0.0297648277317355,-0.0108022520094995,0.197793134629477,0.134526035089316,0.13500649491096,0.179909462398366,-0.006769788487593,0.0896405527733899,-0.000480619725907719,0.00817239550280682,0.0532271758103101,-0.101109201348115,-0.0757631701669881
"s30_15",0.0161480236361983,0.219181480139004,0.0895800724060817,0.0298789590351161,0.0127948406444978,0.113025765195374,0.0336356658347051,-0.108645461569412,-0.213362579090255,-0.139818673829559,-0.138196010342827,-0.13768103939962,-0.125720588081612,-0.169427233715493,-0.161319187558879,-0.14751741957781,-0.111792611496336,-0.185720164284767,-0.103578423892831,-0.152854477329277,-0.0752462753834229,-0.0980387028842826,-0.0762734333392442,0.0150456327498672,-0.0798479062804856,-0.134644269425919,-0.10545311669284,0.0922444880540807,0.0129686469015074,-0.135936046795636,-0.0740133558314915,-0.0210240168681831,0.0106897774754076,0.021597197891465,0.0165265202323994,-0.0232689234739533,0.0551876747484156,0.015864207706171,0.309947206067397,0.0153971675129673,0.194620212808789,0.010018652047478,0.0466907791828121,0.0418629388892051,-0.0478399564350403,-0.0432935640927874,-0.000684763577401554,-0.0477720746118823,-0.0530218209735065,-0.00756775459799027,-0.00996484932567942,0.00142827124137662,0.0123550149626437,0.276688447895811,-0.0265274522268399,0.013597299908475,-0.00528823815264793,0.00278880621662232,0.628102326678769,0.707836151605058,1,-0.0354222873122353,-0.0453754647931076,0.0770534097949358,-0.0213758845173192,0.0214518138747563,-0.0273384311317756,-0.0733077161901524,-0.0687593373455669,0.170309841592656,-0.0281601636384075,-0.0221934726612226,0.0892515787899556,0.0312204211210681,-0.020662369626849,0.0873006312635756,-0.0459964949147776,0.00132532976455121,-0.03646852031167,0.0415667563020743,-0.0295368630118942,0.295416249712995,0.281615303428575,0.117307448354679,0.197747899359987,-0.0344497855859625,0.0482754946297617,-0.0485855599020582,-0.0491685546710389,0.0709508955410476,-0.0411167784836038,-0.0776967227034798
"s30_8",-0.0640359465300024,-0.11160635444684,-0.0945905667363021,-0.0356054487683284,-0.138791649812546,-0.134271606300245,-0.119983270251141,-0.00766426532904238,0.0372958644626862,0.0260044342205776,-0.00185575521235127,0.158103956960402,0.274798328515708,0.278147524805728,0.26856060862477,0.241787687876336,0.146565339770217,0.25169269696131,0.152599313550883,0.151238209181143,0.22820454954871,-0.0060254837222625,0.0392187038738431,0.108165459034246,0.0932981850905886,0.101982500714839,0.264240214586964,-0.0265169711785952,0.0244235395711265,0.112110760684681,0.0827014533958109,0.0171410139395333,-0.0657127528022555,-0.0093935578138315,-0.0375934346846519,0.100747549785499,0.0774280957215122,0.0707793928059998,-0.0585704731788534,0.0272267766332003,-0.118964516117554,-0.0392758364134556,-0.0469692141854349,-0.0808739571011905,-0.0235847023434973,0.0570776548194556,-0.00372851484397555,0.033021111539915,0.0330900691045978,0.01943442116677,0.0877949116902239,0.0540598132736506,0.00666350378478143,0.100589113138472,0.0159820714552072,0.117660697433833,0.0542684701416181,-0.0301301791264529,0.188750992526356,-0.0302137069186898,-0.0354222873122353,1,0.662003034695306,0.305521156657064,0.163151347538814,-0.0570921441574466,-0.155783230645766,-0.0363111416902177,-0.0233677739233202,-0.131600718625226,-0.205092687101481,-0.224590688387422,-0.0453938289645594,-0.192474063794542,-0.0199513574390146,-0.208636517713243,-0.257919766959408,-0.249865164603205,-0.237097076475313,-0.247522531385891,-0.240251494611345,-0.200072574728557,-0.223463507472695,-0.124778473554765,-0.180804456875792,-0.0773987502082256,0.149245529432594,-0.0902905389542495,-0.117907536895404,-0.16205829772606,-0.156856458179695,-0.0477473316562504
"s34_8",-0.0499949062509191,-0.0889761877235318,-0.0674813278232121,-0.0445869146923896,-0.114955768999287,-0.104523655605889,-0.0903741173164071,-0.0513550799622502,0.0067649690994268,-0.0237117303098234,-0.0589440465253523,0.0715847866562836,0.227097838629363,0.306825658471975,0.274847744523362,0.330800310132525,0.295741838650352,0.374720043674875,0.248687931279707,0.2049261057058,0.31734997934509,0.0642185730055128,0.108592933199089,0.0627406228809154,0.137066830181582,0.132354757264747,0.264477494041059,-0.0572677991320323,-0.0943348001656396,0.150010148265911,0.0733062528892425,-0.0566161838245986,-0.0940611570391837,-0.0557583091686403,-0.10859589734604,-0.0213334211031963,-0.0342475686522941,-0.0049920979959972,-0.101133143733301,-0.00110118649050028,-0.129918164121942,-0.0532358078329072,-0.0606581578193742,-0.0859929130677186,-0.0367699647028768,-0.0147668882712347,-0.0876726261021076,-0.0562026600468225,-0.0210012327473383,-0.0232989787105876,0.0181902919261001,-0.0238014238535733,-0.0715290305641051,-0.0445180636468058,-0.0153229342937633,0.0135790380685462,0.00152887969281628,-0.0680121370625513,0.0795992445874384,-0.0511068357979912,-0.0453754647931076,0.662003034695306,1,0.161946395573201,0.16767842675544,-0.0504887033922745,-0.11821428520391,-0.0252267088081681,-0.0209587610776317,-0.23994585363369,-0.152178826758389,-0.194786836005717,0.040560046346544,-0.118963185209616,0.0476079639739688,-0.200844967010259,-0.189173841897005,-0.194971620252805,-0.19744661614956,-0.194568399274198,-0.23945710960434,-0.203581667077947,-0.182391931402938,-0.171586028653667,-0.246028861879322,-0.0514399865265927,0.133670238235806,-0.140547374142939,-0.188317572587086,-0.166666666630376,-0.175163255815181,-0.115942839876365
"s27_27",-0.056752399942593,-0.0670496320084623,-0.0773854773663268,0.0230289772146392,-0.219315953471965,-0.117304497507416,-0.11376393686397,0.135817507435303,0.148690660441166,0.0944011708172019,0.102025593721895,0.199476384105319,0.421525549532156,0.291986225768082,0.303137987286026,0.273598812159145,0.0773958542419501,0.0878405600357983,0.037320021914733,0.0632524735485801,0.000186766191495643,-0.0368167766991042,-0.03497488707,0.139198572069976,0.181882588444097,-0.0659542335920381,0.0509809049703848,-0.0701576455973975,0.00264464657121701,0.0429501816359796,0.0173988760047561,0.0648451927470487,-0.0906107942104468,-0.0230882025497152,-0.0607879958600562,-0.0725323050213905,-0.0292970567008231,0.0587245983726802,-0.0450922011371771,-0.084707004783081,-0.0856103015661745,-0.0912311890128819,-0.157305805717889,-0.111848278412579,0.0554239724400742,0.0341702248890927,0.0634024379061435,0.0208885228677456,0.0450758428780046,0.0103935622811817,0.184937450724374,0.127963718731977,0.0184119677386252,0.196360971447805,0.0504436819148126,0.18150237235539,-0.0440385002173011,-0.0874976423284105,0.320561442304211,0.062552174965376,0.0770534097949358,0.305521156657064,0.161946395573201,1,0.409074217807484,-0.0786460298459773,-0.120448485507246,-0.0957907408290698,-0.119010795506076,-0.0581484725988626,-0.200695888012619,-0.213523576649711,-0.0749987763320741,-0.0938558263378726,0.105164405752962,-0.158694005267331,-0.262368031260509,-0.261412605855419,-0.228281350559265,-0.266164737724841,-0.165001552228523,-0.0784483315219834,-0.12374593135398,-0.0401669942865398,-0.0565361230803801,-0.060212518725457,0.0959323618371071,0.00751033668291983,-0.0030983017871461,-0.00895792343177244,0.204281263620525,0.243582662005621
"s34_34",-0.0122569799232094,-0.063293035640269,-0.083504088415984,-0.102220199628894,-0.181411453684705,-0.222305819920421,-0.223376357972426,0.112631198520233,0.141842255203774,0.147530250585473,0.142275932506714,0.0012077702283129,-0.057532299744554,-0.0831019883490113,-0.0780273043325733,-0.00615031296085749,0.0489364922839685,0.120451765187935,0.0475257071287088,0.0316881227458345,0.182342360592504,0.134255916717179,0.184805105825056,0.375151569132613,0.402229967626305,0.230612063296497,0.326684486464582,0.0983706334159736,0.14700440244526,0.0847358192391074,0.128927194090651,0.179348577741201,-0.0167506950487978,0.0261739242999188,0.0166768731246037,0.0900763504064439,0.0960557670145084,-0.0173904631027631,0.0613409412001533,0.0831506452679274,-0.0181585237778928,0.00863983019765712,-0.0172078238553898,0.0382642910852872,0.0229821110085377,0.0602853250253867,0.0536102333983513,0.0809520919360243,0.0489899612840303,0.0126718113094421,0.00313963955462434,0.0801873588339636,0.0080618180739934,0.050644279138034,0.11542960622131,0.172144134699111,-0.0172538295561069,-0.0126594181770623,0.0132987266143352,-0.0195253294966555,-0.0213758845173192,0.163151347538814,0.16767842675544,0.409074217807484,1,0.0538647656142826,-0.0252036080747744,0.0515018115903124,0.0945618875454341,0.0720812189820898,0.0115959280200883,-0.0536516973686788,-0.0472570640702525,0.00972778101333661,0.0615622982392879,-0.0535391094245662,-0.241622707414512,-0.234958676598657,-0.285438084696214,-0.18936236762409,-0.227895568518205,-0.00547419197299543,-0.0588190550869155,-0.049042099567108,-0.0604847620346542,-0.0420983705813247,0.144461055117854,-0.0482540083812069,-0.0644965244302058,-0.0129055045561795,0.052992696236445,0.0491323790962911
"s27_26",-0.272468827129686,-0.130962272089284,-0.163511145491027,0.0713984005862624,0.374201156110196,0.0918594040830335,0.0572294839336349,-0.165481215298469,-0.212077097393907,-0.318389128395028,-0.245646002071531,-0.140104294015735,-0.107785852210853,-0.138104862363302,-0.116399048041177,-0.157512164172411,-0.109411969447422,-0.08081991883327,-0.0369260696262679,-0.133949337175709,0.106766911603878,0.069875358716092,0.0550086855022209,0.0186574862143848,0.00231008431029087,0.352090886709544,0.0765668073737729,-0.150925028217885,-0.173944632227808,-0.258484015872913,-0.144924035420515,0.00777886589336889,-0.13238403492475,-0.0683040077986645,-0.11115245853939,-0.0226622402953171,-0.190563422261026,-0.106373712741186,0.0317067301909178,-0.234464727713306,-0.172331700787775,-0.126891571082875,-0.0417148028923782,-0.0955113580530628,0.143382543485137,-0.00697316033893481,0.0924164456407012,-0.112286619219653,0.0479162672449279,-0.0520827956001962,0.0256503508718177,0.150398223245969,0.0506935986501749,-0.073867087971344,-0.0821564860581872,0.0549886193741771,0.209296543605313,0.114464896414207,-0.0831058339242546,0.0874813647673799,0.0214518138747563,-0.0570921441574466,-0.0504887033922745,-0.0786460298459773,0.0538647656142826,1,0.29425320352486,0.275304470512621,0.521802724256079,0.261133566184046,0.298544420383745,0.473279089342262,0.00365816488895055,0.0242997010587713,0.0570027494323916,0.0191311628475632,0.0628686193668358,0.0210726942188971,0.0590839763992399,-0.0244787110795212,0.145122858166684,-0.165002019974401,-0.051384843140141,0.0421105851226219,0.07357809141333,-0.0394377793680756,-0.0422196886083794,0.14892633988394,0.0288935442273347,0.0303614024471174,0.041882469991054,-0.062609565854924
"s30_23",-0.167095012015886,-0.157995495897958,-0.157953324911071,-0.0799010372924711,0.0814069189340451,-0.119062761398802,-0.119063176066434,-0.144605658967605,-0.147856381415787,-0.171402475140212,-0.170752784308345,-0.144661149359706,-0.181545608572907,-0.191615731600493,-0.182357831486479,-0.163234141711186,-0.100216778767814,-0.118023344007522,-0.03930162067081,-0.120894137293974,-0.0774264191440485,-0.0540211598825398,-0.0752511391712583,-0.103934280120216,-0.0553621815130892,0.0240813157318939,-0.0682807174158428,-0.0589245497480138,-0.0772295747276013,-0.124680230867464,-0.0616719379494174,0.147925147939534,0.183347298708159,0.000668774288306628,-3.84650292342774e-05,-0.00910413264194096,-0.0793742446871706,-0.121897663130115,0.168484571688722,-0.0317314788203763,-0.0653650095170007,-0.0944804328897085,0.00369767715414621,-0.0573753242451978,-0.0128392219596646,-0.0255887618991582,0.0172920932331365,-0.0277679301861939,0.0030819154367162,-0.0714870027298102,-0.0402685821980688,0.0463138799561627,0.0633858989677665,-0.0855343590620555,-0.0590696598189249,-0.0137522193591305,-0.00466113395189407,0.0235981300707562,-0.120146011842064,0.00070672444862953,-0.0273384311317756,-0.155783230645766,-0.11821428520391,-0.120448485507246,-0.0252036080747744,0.29425320352486,1,0.129146974225159,0.245564261136978,0.210901830437619,0.249461874285159,0.405720257762709,0.0723701843919016,0.0864204878670742,-0.00937256867786445,0.143313294961301,0.211003716204345,0.176933052894787,0.257206450796087,0.144904018386847,0.22874397683673,0.0414587608456425,0.0572466622551358,0.0958560220429986,0.08373955849667,0.0987631973161032,0.0196927460846403,0.131480228634237,0.0868314348686471,0.0278375954621824,0.060517746879044,-0.0455616288951973
"s30_29",-0.105394868598478,-0.0946290836571706,-0.0992843176972091,-0.0505212535848773,0.0658994477858892,-0.0822272827650613,-0.0611732483020456,-0.157658935157872,-0.117040710903168,-0.0619673901512135,-0.12838241067035,-0.150512738848285,-0.139665793263879,-0.170105830283079,-0.138679772099945,-0.121875844576457,-0.081546378453768,-0.0277425029828185,-0.0592694633676797,-0.0907394854223703,0.0790367294441726,0.0488227506361239,0.0527324584920469,-0.0633876154544172,0.0279873675625095,0.492810277991633,0.0890550610549222,-0.0442112508453801,-0.0631226151436476,-0.0689143716581701,-0.0639324809388825,0.0177693736162207,-0.0109107745119017,-0.0252591418969792,-0.0323092773620502,0.057450013223197,-0.0852826546954779,-0.0807143348532291,0.0157728941877438,-0.0312226717246614,-0.102263994791465,-0.0662026530240512,0.0142839515054809,-0.032879851987234,-0.0553652869096558,-0.0359831581127259,0.0599327660468092,-0.0421982330755226,-0.0153798934648139,-0.0801581827207157,-0.0708117307992038,0.0349105924838267,-0.015859249845072,-0.0476777609871021,-0.0719181128566555,0.0608116148350218,-0.0283445144720826,0.0537460663146386,-0.130141381607773,-0.0442934784744761,-0.0733077161901524,-0.0363111416902177,-0.0252267088081681,-0.0957907408290698,0.0515018115903124,0.275304470512621,0.129146974225159,1,0.768807917887141,0.216599002951858,0.327505933950404,0.325967050593527,-0.0311719703673752,0.0138174582662963,-0.00597581362899108,-0.00597436124159632,0.0672502371648949,0.0329788584724833,0.00618711900476746,0.000362948271738767,0.00573557587215945,-0.0759776311968103,-0.0756861396766061,-0.0425929423683608,-0.0188331065151323,-0.0322583654463848,-0.0286448978534147,0.0247193515451663,-0.0172516926093502,0.00806864408895606,-0.018933580127225,-0.0995367638007933
"s34_23",-0.145346538619748,-0.119822505382099,-0.143219138880314,-0.000986133472919056,0.204399034928729,-0.0568097248622953,-0.06078930089124,-0.182765763264742,-0.158973585310937,-0.146391004798242,-0.193296408685639,-0.138414923269528,-0.136632720971102,-0.153147725541102,-0.136496107289508,-0.118131413524658,-0.085406041546041,-0.027464574878972,-0.0689417986610465,-0.114502906330575,0.128174311246803,0.0769363419333065,0.107014285180703,0.003202591617957,-0.000750219951200165,0.520894685022091,0.154236464090381,-0.0622240658816132,-0.113045874717464,-0.112015428883646,-0.0670711897440013,0.0293615296978115,-0.0509124667415548,-0.0292317421062658,-0.0642240233347017,0.064943978968873,-0.0870766760163719,-0.0693375955914361,0.0649074269883664,-0.0858330938416208,-0.171814391387402,-0.0763474234042002,-0.0108850035203122,-0.0708213285739296,-0.0308103363811955,-0.00828986507359637,0.134247932788357,-0.0637233561001369,-0.0124481347717403,-0.0634697124876179,-0.017382359349813,0.111716865153846,0.024730863644755,-0.0791931610459145,-0.0490871897053745,0.0927154794515143,0.154060363078445,0.171693594301418,-0.179490259360712,-0.020527471680552,-0.0687593373455669,-0.0233677739233202,-0.0209587610776317,-0.119010795506076,0.0945618875454341,0.521802724256079,0.245564261136978,0.768807917887141,1,0.294287263362955,0.353921092933852,0.482576678704782,-0.0232856400420973,-0.00462006320771977,-0.0443571641915795,-0.0355888388936272,0.0331568170699256,0.006290041429333,-0.0529970856153043,-0.0198536595982178,-0.0266312813214687,-0.136262789249034,-0.0966176134483901,-0.0341234074115993,-0.0295383669064432,-0.0416581717628971,-0.0594795962874597,-0.00195296435038926,-0.0517880619618508,-0.0276467967979362,-0.0514780713739249,-0.158769048598767
"s34_16",-0.179088630359264,-0.0615503355965454,-0.16475394538897,-0.0868070770914413,0.0369013640128658,-0.00108866275172478,-0.120972210311084,-0.121977937342765,-0.183299469505157,-0.149043090905437,-0.180407876064403,-0.178771673306588,-0.217093800531848,-0.286585705058895,-0.27466238056742,-0.299273970971553,-0.262762344381235,-0.261165271818901,-0.123111570840788,-0.21185072822361,-0.162799203823275,-0.0819047993367208,-0.117457977249603,-0.0430368283627365,-0.0714127311749051,0.0212906755157411,-0.0728306337438651,0.153370429247852,0.0615874853471699,-0.192638249056206,-0.0347868188344953,0.097311649233375,0.0727718476361971,0.0202053449833589,0.0183459560690745,0.167229278961034,-0.0280584252980917,-0.0690147800143237,0.195848237588446,-0.108013296900026,-0.0778823061497492,-0.109139336980739,-0.0747399897032358,-0.118664674883947,0.0131804656697507,-0.0137301686758349,0.170289327616658,-0.052738583558975,0.0079303233308646,-0.0530362776028452,-0.0331471457128989,0.144054693036285,0.0972434850361005,0.0836518705225139,-0.0585444200768452,0.113448621826264,0.0253178759126788,0.0907654152162182,0.0804696966027004,0.270064285929195,0.170309841592656,-0.131600718625226,-0.23994585363369,-0.0581484725988626,0.0720812189820898,0.261133566184046,0.210901830437619,0.216599002951858,0.294287263362955,1,0.363576477733735,0.478597100246536,0.00659991941550344,0.163477067809731,0.0180974972165593,0.15673952878176,0.210841604998099,0.224670339237013,0.110513867382792,0.240665497180997,0.157126795985415,0.119144533709437,0.0857237244715417,0.172857426399108,0.261498180715838,0.0225186555510565,0.0299834746057775,0.132418070352167,0.0809849616903121,0.0330737973062859,0.184808121731447,-0.102261035843522
"s30_26",-0.160001832376015,-0.10321724930843,-0.119409662810304,-0.13613792511258,0.0747653887233025,-0.0883024697476557,-0.0649780267117519,-0.155958437381416,-0.167378967461713,-0.186487494477071,-0.187201620139616,-0.251899498761294,-0.271934593055221,-0.290052029532293,-0.259014862451376,-0.251534320851389,-0.133142928157983,-0.204161596355503,-0.076270899724673,-0.180478605302393,-0.099374147020464,-0.0366131555984214,-0.0571822184577917,-0.116316664078314,0.00579394253856644,0.142772291527655,-0.0615228381087746,-0.00148060788439004,-0.117783383615108,-0.19230197438647,-0.100425687350317,0.026505159258518,0.019664346318581,-0.0787134405855839,-0.060766667965505,-0.0455904640246146,-0.20036567501137,-0.203512220616567,-0.0459204714615258,-0.15012750692231,-0.088209089305673,-0.191416591308011,-0.123410213715191,-0.107036718925885,-0.0834904525324329,-0.132340010792155,-0.0711758493945147,-0.143446578679161,-0.110965373370493,-0.15583491201788,-0.189545233710161,-0.0698121404187062,-0.0852576730618036,-0.182408394590241,-0.166455117550759,-0.128344480174304,-0.0831596167302579,-0.0176633943535537,-0.142079847658669,-0.0338298661615385,-0.0281601636384075,-0.205092687101481,-0.152178826758389,-0.200695888012619,0.0115959280200883,0.298544420383745,0.249461874285159,0.327505933950404,0.353921092933852,0.363576477733735,1,0.727863849996294,0.0573266088383913,0.282238726136055,0.0696285463496303,0.218149298926946,0.402310518428199,0.50936362023484,0.32409658927427,0.394885391855509,0.283270998337539,0.0967170896339317,0.0727048042103093,0.0410608101925556,0.0876082462745793,0.0664012058060644,-0.048326597190958,0.112207355406032,0.0777559323655103,-0.00223515254863723,0.150079840021181,-0.0525836163591181
"s34_26",-0.229390064166049,-0.151507967617101,-0.193825485606672,-0.134593220017672,0.144306928251976,-0.0634851880835256,-0.0927275886681754,-0.160101034557992,-0.21481074084041,-0.263555265276371,-0.254918770881405,-0.220848223067947,-0.241005675292298,-0.243516098949017,-0.233527165480666,-0.240498564280702,-0.168887691511381,-0.245241417405625,-0.0774021204726662,-0.217489737943426,-0.170370571161768,-0.110608955912706,-0.15716109920785,-0.14234293367382,-0.079631357991414,0.074291647454816,-0.147404844544297,-0.0365716301317748,-0.197034021851199,-0.231130275129632,-0.142359838793292,-0.045459409614802,-0.0209249657795513,-0.0747423222054491,-0.101569752890091,-0.126474446240468,-0.252330401141264,-0.252299981512351,-0.0772568111927644,-0.23297003259001,-0.176799309938968,-0.244547291123751,-0.184915180166419,-0.222100350295774,-0.0457214641496409,-0.137561228891904,-0.063801502077059,-0.176304226814194,-0.0815881782522077,-0.142878179350116,-0.151332954684217,-0.0263964197934583,-0.0575339774664855,-0.240968667285416,-0.189066615934621,-0.141699594757586,-0.0162799191946967,0.00798027276804205,-0.169848228016354,-0.00880476563414829,-0.0221934726612226,-0.224590688387422,-0.194786836005717,-0.213523576649711,-0.0536516973686788,0.473279089342262,0.405720257762709,0.325967050593527,0.482576678704782,0.478597100246536,0.727863849996294,1,0.0670825130262077,0.314416514670278,0.0899091091168104,0.279275730377643,0.491268215886095,0.565404974242692,0.436880915524268,0.464367188470693,0.41909361197408,0.0441293804179344,0.0631854127241519,0.0858877790570216,0.135704399895655,0.0712579492367174,-0.0529660762494689,0.168420256947693,0.0997513617684482,-0.00583133900827705,0.192702761378969,-0.0359580410792678
"document",-0.075109186056617,-0.055423032162875,-0.0742978148939295,-0.123742775325498,-0.0239437022236496,-0.02849687780916,-0.0530279849717075,-0.0139803130850566,-0.0216269942438255,-0.0644679054458867,-0.0448831435409707,-0.0397317811072485,-0.118534540274899,-0.00132221554607773,-0.0340678111196165,0.144858775013832,0.163580461478022,0.0865023042062844,0.0892829975445491,0.0405162958419716,0.0135550985246808,0.0248531963297419,-0.00607216762283958,0.0305457011865608,-0.00131695699521922,-0.00835975793383021,-0.0272508181767301,0.0225677930363283,-0.0446718083635415,0.0721139862065225,0.0254447665884785,-0.0440928534853394,-0.00515772895677907,-0.0206806744749908,-0.0185487268732065,-0.0367503685145457,-0.026828713526547,-0.0761559343431172,0.154953752212708,0.0247357996028021,-0.0151082436442336,-0.0472825280639799,-0.0516949547130392,-0.0141309394810102,-0.0473204112837023,-0.088881386042263,-0.0689720681337209,-0.0655465151783425,-0.0348860418936099,-0.0302993615119196,-0.122198677778029,-0.0385110795556915,-0.0464864205025897,-0.0825034137643414,-0.0297248597549871,-0.0131902973921452,-0.0394090134801958,-0.0141615313005258,-0.0354039386163865,0.0598823809652529,0.0892515787899556,-0.0453938289645594,0.040560046346544,-0.0749987763320741,-0.0472570640702525,0.00365816488895055,0.0723701843919016,-0.0311719703673752,-0.0232856400420973,0.00659991941550344,0.0573266088383913,0.0670825130262077,1,0.0738547136598453,0.0738917190776305,0.0828938620270575,0.0608449594450523,0.0735337187017179,0.0737344010997506,0.0673221027123118,0.0517724581407721,0.00499738053970863,0.0297873127479522,-0.053191580827791,-0.0195258474037382,0.0253471266521483,0.0492217724859621,0.016692632194506,-0.0108596989400048,-0.0098382118646941,0.00357607133868145,-0.0415854061305053
"s30_10",-0.0848425913558746,-0.0546116282486061,-0.0591515518626191,-0.103714495773042,-0.0132948388037705,-0.0420826292447485,-0.0310966423643426,-0.107521569300716,-0.146536276254596,-0.138906267446407,-0.15884402658157,-0.183302581365957,-0.181006630337475,-0.200456352696377,-0.166744091492337,-0.175653175668642,-0.0751529884631167,-0.221832367999571,-0.0891960135178875,-0.135964928969436,-0.183422300401835,-0.15096797568659,-0.160214556602408,-0.15785416328291,-0.0294228897820682,-0.127398521964181,-0.168986274780735,0.0435662574146549,-0.0736883387052568,-0.158346939009715,-0.0991738619299108,-0.0975162375702878,-0.00229909472140441,-0.0813052303476269,-0.0558889514322951,-0.132701714729483,-0.170370951387169,-0.169804514894592,-0.0919006705174079,-0.13675268477905,-0.0254363938383138,-0.198598301603931,-0.163460236991272,-0.132356173997921,-0.104759662114822,-0.125078481766888,-0.110797584693521,-0.123781425507223,-0.0978656471390965,-0.130019752208186,-0.179761778488664,-0.124524052472934,-0.138688524947089,-0.153140439027505,-0.166087230539523,-0.173753766836427,-0.0985167135117085,-0.0549455775203399,-0.0403771443218881,-0.0133568638069999,0.0312204211210681,-0.192474063794542,-0.118963185209616,-0.0938558263378726,0.00972778101333661,0.0242997010587713,0.0864204878670742,0.0138174582662963,-0.00462006320771977,0.163477067809731,0.282238726136055,0.314416514670278,0.0738547136598453,1,0.579944195720093,0.458284433434382,0.378379085466818,0.427923650357621,0.328051597275147,0.5153318603807,0.240919057393537,0.198162910290914,0.135404659044503,0.0806442380116045,0.084678385021598,0.0978574892051928,-0.0665533137698893,0.076328688847836,0.00736158357101587,-0.0890900367242279,0.437239470430028,-0.0352892244836159
